Sitka-Display.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-1900000'.;
Sitka-Display-Semibold.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-2580000'.;
Sitka-Display-Bold.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-2bc0000'.;
Sitka-Display-Italic.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-1900000'.;
Sitka-Display-Semibold-Italic.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-2580000'.;
Sitka-Display-Bold-Italic.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-2bc0000'.;
Sitka-Display.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-1900000'.;
Sitka-Display-Semibold.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-2580000'.;
Sitka-Display-Bold.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-2bc0000'.;
Sitka-Display-Italic.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-1900000'.;
Sitka-Display-Semibold-Italic.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-2580000'.;
Sitka-Display-Bold-Italic.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-18a15b-2bc0000'.;
