NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2009 Barry Schwartz (http://crudfactory.com)	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	OFL Sorts Mill Goudy TT	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Italic	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	FontForge 2.0 : OFL Sorts Mill Goudy Italic TT : 9-1-2010	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	OFL Sorts Mill Goudy TT Italic	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 003.000 	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	OFLGoudyStMTT-Italic	(1, 0, 0, 6)
License Text	Macintosh	Roman	English	Copyright (c) 2009, Barry Schwartz (http://crudfactory.com), with Reserved Font Name OFL Sorts Mill Goudy Italic.   This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL 	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2009 Barry Schwartz (http://crudfactory.com)	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	OFL Sorts Mill Goudy TT	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Italic	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	FontForge 2.0 : OFL Sorts Mill Goudy Italic TT : 9-1-2010	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	OFL Sorts Mill Goudy TT Italic	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 003.000 	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	OFLGoudyStMTT-Italic	(3, 1, 1033, 6)
License Text	Windows	Unicode BMP	English (United States)	Copyright (c) 2009, Barry Schwartz (http://crudfactory.com), with Reserved Font Name OFL Sorts Mill Goudy Italic.   This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL 	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
