NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Digitized data copyright 2012-2016, The Mozilla Foundation and Telefonica S.A.	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Fira Sans Condensed	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Regular	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	4.203;CTDB;FiraSansCondensed-Regular	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Fira Sans Condensed Regular	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 4.203	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	FiraSansCondensed-Regular	(1, 0, 0, 6)
Trademark	Macintosh	Roman	English	Fira Sans is a trademark of The Mozilla Corporation.	(1, 0, 0, 7)
Manufacturer	Macintosh	Roman	English	Carrois Corporate GbR & Edenspiekermann AG	(1, 0, 0, 8)
Designer	Macintosh	Roman	English	Carrois Corporate & Edenspiekermann AG	(1, 0, 0, 9)
Vendor URL	Macintosh	Roman	English	http://www.carrois.com	(1, 0, 0, 11)
Designer URL	Macintosh	Roman	English	http://www.carrois.com	(1, 0, 0, 12)
License Text	Macintosh	Roman	English	Licensed under the Open Font License, version 1.1 or later	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Digitized data copyright 2012-2016, The Mozilla Foundation and Telefonica S.A.	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Fira Sans Condensed	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Regular	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	4.203;CTDB;FiraSansCondensed-Regular	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Fira Sans Condensed Regular	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 4.203	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	FiraSansCondensed-Regular	(3, 1, 1033, 6)
Trademark	Windows	Unicode BMP	English (United States)	Fira Sans is a trademark of The Mozilla Corporation.	(3, 1, 1033, 7)
Manufacturer	Windows	Unicode BMP	English (United States)	Carrois Corporate GbR & Edenspiekermann AG	(3, 1, 1033, 8)
Designer	Windows	Unicode BMP	English (United States)	Carrois Corporate & Edenspiekermann AG	(3, 1, 1033, 9)
Vendor URL	Windows	Unicode BMP	English (United States)	http://www.carrois.com	(3, 1, 1033, 11)
Designer URL	Windows	Unicode BMP	English (United States)	http://www.carrois.com	(3, 1, 1033, 12)
License Text	Windows	Unicode BMP	English (United States)	Licensed under the Open Font License, version 1.1 or later	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
