Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'Uring' (uni016E) (ID 181) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'Edieresis' (uni00CB) (ID 121) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'R' (uni0052) (ID 53) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'at' (uni0040) (ID 35) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 't' (uni0074) (ID 87) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'Gbreve' (uni011E) (ID 127) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'tilde.cap' (ID 299) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'D' (uni0044) (ID 39) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'zacute' (uni017A) (ID 283) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'gcommaaccent' (uni0123) (ID 221) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'endash' (uni2013) (ID 331) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'Thorn' (uni00DE) (ID 173) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'dieresis.cap' (ID 301) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'multiply' (uni00D7) (ID 363) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'period' (uni002E) (ID 17) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'cedilla' (uni00B8) (ID 313) ;
Critical;glyf;isComposite;Check if glyph is composite.;There is a critical issue with the glyph: 'Yacute' (uni00DD) (ID 185) ;
