NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	 ITC Franklin Gothic is a trademark of The International Typeface Corporation which may be registered in certain jurisdictions. Portions copyright Microsoft Corporation.  All rights reserved.	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Franklin Gothic Book	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Italic	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	Monotype - Franklin Gothic Book Italic	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Franklin Gothic Book Italic	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 2.02;O365	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	FranklinGothic-BookItalic	(1, 0, 0, 6)
Trademark	Macintosh	Roman	English	ITC Franklin Gothic is a trademark of The International Typeface Corporation which may be registered in certain jurisdictions.	(1, 0, 0, 7)
Subfamily Name	Windows	Unicode BMP	Catalan (Catalan)	Cursiva	(3, 1, 1027, 2)
Full Font Name	Windows	Unicode BMP	Catalan (Catalan)	Franklin Gothic Book Cursiva	(3, 1, 1027, 4)
Subfamily Name	Windows	Unicode BMP	Czech (Czech Republic)	kurzíva	(3, 1, 1029, 2)
Full Font Name	Windows	Unicode BMP	Czech (Czech Republic)	Franklin Gothic Book kurzíva	(3, 1, 1029, 4)
Subfamily Name	Windows	Unicode BMP	Danish (Denmark)	kursiv	(3, 1, 1030, 2)
Full Font Name	Windows	Unicode BMP	Danish (Denmark)	Franklin Gothic Book kursiv	(3, 1, 1030, 4)
Subfamily Name	Windows	Unicode BMP	German (Germany)	Kursiv	(3, 1, 1031, 2)
Full Font Name	Windows	Unicode BMP	German (Germany)	Franklin Gothic Book Kursiv	(3, 1, 1031, 4)
Subfamily Name	Windows	Unicode BMP	Greek (Greece)	Πλάγια	(3, 1, 1032, 2)
Full Font Name	Windows	Unicode BMP	Greek (Greece)	Franklin Gothic Book Πλάγια	(3, 1, 1032, 4)
Copyright	Windows	Unicode BMP	English (United States)	 ITC Franklin Gothic is a trademark of The International Typeface Corporation which may be registered in certain jurisdictions. Portions copyright Microsoft Corporation.  All rights reserved.	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Franklin Gothic Book	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Italic	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	Monotype - Franklin Gothic Book Italic	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Franklin Gothic Book Italic	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 2.02;O365	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	FranklinGothic-BookItalic	(3, 1, 1033, 6)
Trademark	Windows	Unicode BMP	English (United States)	ITC Franklin Gothic is a trademark of The International Typeface Corporation which may be registered in certain jurisdictions.	(3, 1, 1033, 7)
Manufacturer	Windows	Unicode BMP	English (United States)	International Typeface Corporation	(3, 1, 1033, 8)
Designer	Windows	Unicode BMP	English (United States)	Victor Caruso	(3, 1, 1033, 9)
