Sitka-Text.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-1900000'.;
Sitka-Text-Semibold.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-2580000'.;
Sitka-Text-Bold.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-2bc0000'.;
Sitka-Text-Italic.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-1900000'.;
Sitka-Text-Semibold-Italic.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-2580000'.;
Sitka-Text-Bold-Italic.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-2bc0000'.;
Sitka-Text.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-1900000'.;
Sitka-Text-Semibold.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-2580000'.;
Sitka-Text-Bold.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-2bc0000'.;
Sitka-Text-Italic.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-1900000'.;
Sitka-Text-Semibold-Italic.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-2580000'.;
Sitka-Text-Bold-Italic.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-b0000-2bc0000'.;
