NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2010, 2011 by Daniel Johnson. Released under the terms of the SIL Open Font License.	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Megrim	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Medium	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	FontForge 2.0 : Megrim : 11-5-2010	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Megrim	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 20110427 	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	Megrim	(1, 0, 0, 6)
Typographic Family Name	Macintosh	Roman	English	Megrim	(1, 0, 0, 16)
Typographic Subfamily Name	Macintosh	Roman	English	Medium	(1, 0, 0, 17)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2010, 2011 by Daniel Johnson. Released under the terms of the SIL Open Font License.	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Megrim	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Medium	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	FontForge 2.0 : Megrim : 11-5-2010	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Megrim	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 20110427 	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	Megrim	(3, 1, 1033, 6)
Typographic Family Name	Windows	Unicode BMP	English (United States)	Megrim	(3, 1, 1033, 16)
Typographic Subfamily Name	Windows	Unicode BMP	English (United States)	Medium	(3, 1, 1033, 17)
