Critical;name;NID 14 (1, 0, 0, 14);'License Info URL' has invalid entry.;Name table entry starts with 'space': '<mark>[ ]</mark>http://scripts.sil.org/OFL';
Critical;name;NID 14 (3, 1, 1033, 14);'License Info URL' has invalid entry.;Name table entry starts with 'space': '<mark>[ ]</mark>http://scripts.sil.org/OFL';
