Critical;name;Windows NID 5 (MS/BMP/German (Germany));Necessary name table entry according Monotype: 'Windows NID 5, Version' (MS/BMP/German (Germany));Version NID 5 (MS/BMP/German (Germany)) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;Windows NID 4 (MS/BMP/Russian);Necessary name table entry according Monotype: 'Windows NID 4, Full Font Name' (MS/BMP/Russian);Full Font Name NID 4 (MS/BMP/Russian) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;Windows NID 6 (MS/BMP/Russian);Necessary name table entry according Monotype: 'Windows NID 6, PostScript Name' (MS/BMP/Russian);PostScript Name NID 6 (MS/BMP/Russian) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;Windows NID 5 (MS/BMP/Spanish (Modern Sort));Necessary name table entry according Monotype: 'Windows NID 5, Version' (MS/BMP/Spanish (Modern Sort));Version NID 5 (MS/BMP/Spanish (Modern Sort)) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;Windows NID 1 (MS/BMP/Italian (Italy));Necessary name table entry according Monotype: 'Windows NID 1, Family Name' (MS/BMP/Italian (Italy));Family Name NID 1 (MS/BMP/Italian (Italy)) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;Windows NID 5 (MS/BMP/Slovak);Necessary name table entry according Monotype: 'Windows NID 5, Version' (MS/BMP/Slovak);Version NID 5 (MS/BMP/Slovak) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;Windows NID 6 (MS/BMP/Danish);Necessary name table entry according Monotype: 'Windows NID 6, PostScript Name' (MS/BMP/Danish);PostScript Name NID 6 (MS/BMP/Danish) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;Windows NID 4 (MS/BMP/Italian (Italy));Necessary name table entry according Monotype: 'Windows NID 4, Full Font Name' (MS/BMP/Italian (Italy));Full Font Name NID 4 (MS/BMP/Italian (Italy)) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;Windows NID 6 (MS/BMP/Polish);Necessary name table entry according Monotype: 'Windows NID 6, PostScript Name' (MS/BMP/Polish);PostScript Name NID 6 (MS/BMP/Polish) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;Windows NID 4 (MS/BMP/Dutch (Netherlands));Necessary name table entry according Monotype: 'Windows NID 4, Full Font Name' (MS/BMP/Dutch (Netherlands));Full Font Name NID 4 (MS/BMP/Dutch (Netherlands)) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
