Critical;name;Windows NID 5 (MS/BMP/Japanese);Necessary name table entry according Monotype: 'Windows NID 5, Version' (MS/BMP/Japanese);Version NID 5 (MS/BMP/Japanese) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;MS NID 16/17;MS NID 16 + NID 17 should match NID 1 (+2). Otherwise cross platform compatibility does not work between Mac (uses NID 16+17) and Windows (uses NID 1+2). (Jan 2019);(NID 16 + 'Space' + NID 17) 'Yu Mincho Demibold' ≠ 'Yu Mincho Demibold<mark> B</mark>old' (NID 1 + 'Space' + NID 2).;
Critical;name;Windows NID 6 (MS/BMP/Japanese);Necessary name table entry according Monotype: 'Windows NID 6, PostScript Name' (MS/BMP/Japanese);PostScript Name NID 6 (MS/BMP/Japanese) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;MS NID 16/17;MS NID 16 + NID 17 should match NID 1 (+2). Otherwise cross platform compatibility does not work between Mac (uses NID 16+17) and Windows (uses NID 1+2). (Jan 2019);(NID 16 + 'Space' + NID 17) '游明朝 Demibold' ≠ '游明朝 Demibold<mark> B</mark>old' (NID 1 + 'Space' + NID 2).;
