Critical;name;Windows NID 5 (MS/BMP/Japanese);Necessary name table entry according Monotype: 'Windows NID 5, Version' (MS/BMP/Japanese);Version NID 5 (MS/BMP/Japanese) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
Critical;name;Windows NID 6 (MS/BMP/Japanese);Necessary name table entry according Monotype: 'Windows NID 6, PostScript Name' (MS/BMP/Japanese);PostScript Name NID 6 (MS/BMP/Japanese) is missing. Please verify agains spec. It might be ok if it's a symbol font.;
