NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright © 2015 by Cyreal. All rights reserved.	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Sumana	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Bold	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	1.015;UKWN;Sumana-Bold	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Sumana Bold	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 1.015;PS 001.015;hotconv 1.0.70;makeotf.lib2.5.58329 DEVELOPMENT; ttfautohint (v0.94) -l 8 -r 50 -G 200 -x 14 -w "G"	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	Sumana-Bold	(1, 0, 0, 6)
Trademark	Macintosh	Roman	English	Sumana is a trademark of Cyreal (www.cyreal.org).	(1, 0, 0, 7)
Manufacturer	Macintosh	Roman	English	Cyreal	(1, 0, 0, 8)
Designer	Macintosh	Roman	English	Cyreal, Alexei Vanyashin (Devanagari), Olga Karpushina (Latin)	(1, 0, 0, 9)
Description	Macintosh	Roman	English	Sumana is designed by Alexei Vanyashin for Cyreal. Latin design is based on Lora by Cyreal.  This Font Software is licensed under the SIL Open Font License Version 1.1.  	(1, 0, 0, 10)
Vendor URL	Macintosh	Roman	English	www.cyreal.org	(1, 0, 0, 11)
Designer URL	Macintosh	Roman	English	www.cyreal.org	(1, 0, 0, 12)
License Text	Macintosh	Roman	English	Copyright (c) 2015 Cyreal (www.cyreal.org) with Reserved Font Name "Sumana"  This Font Software is licensed under the SIL Open Font License  Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Copyright © 2015 by Cyreal. All rights reserved.	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Sumana	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Bold	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	1.015;UKWN;Sumana-Bold	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Sumana Bold	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 1.015;PS 001.015;hotconv 1.0.70;makeotf.lib2.5.58329 DEVELOPMENT; ttfautohint (v0.94) -l 8 -r 50 -G 200 -x 14 -w "G"	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	Sumana-Bold	(3, 1, 1033, 6)
Trademark	Windows	Unicode BMP	English (United States)	Sumana is a trademark of Cyreal (www.cyreal.org).	(3, 1, 1033, 7)
Manufacturer	Windows	Unicode BMP	English (United States)	Cyreal	(3, 1, 1033, 8)
Designer	Windows	Unicode BMP	English (United States)	Cyreal, Alexei Vanyashin (Devanagari), Olga Karpushina (Latin)	(3, 1, 1033, 9)
Description	Windows	Unicode BMP	English (United States)	Sumana is designed by Alexei Vanyashin for Cyreal. Latin design is based on Lora by Cyreal.  This Font Software is licensed under the SIL Open Font License Version 1.1.  	(3, 1, 1033, 10)
Vendor URL	Windows	Unicode BMP	English (United States)	www.cyreal.org	(3, 1, 1033, 11)
Designer URL	Windows	Unicode BMP	English (United States)	www.cyreal.org	(3, 1, 1033, 12)
License Text	Windows	Unicode BMP	English (United States)	Copyright (c) 2015 Cyreal (www.cyreal.org) with Reserved Font Name "Sumana"  This Font Software is licensed under the SIL Open Font License  Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
