NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2009-2011, Philippe Cochy,,,(http://pecita.com), with Reserved Font Name Pecita.	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Pecita	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Book	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	Pecita : Pecita : 15-5-2011	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Pecita	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 2.6.3g 	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	Pecita	(1, 0, 0, 6)
License Text	Macintosh	Roman	English	Copyright (c) 2010, Philippe Cochy,,, (http://pecita.eu), with Reserved Font Name Pecita.  This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available at (http://scripts.sil.org/OFL).	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2009-2011, Philippe Cochy,,,(http://pecita.com), with Reserved Font Name Pecita.	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Pecita	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Book	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	Pecita : Pecita : 15-5-2011	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Pecita	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 2.6.3g 	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	Pecita	(3, 1, 1033, 6)
License Text	Windows	Unicode BMP	English (United States)	Copyright (c) 2010, Philippe Cochy,,, (http://pecita.eu), with Reserved Font Name Pecita.  This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available at (http://scripts.sil.org/OFL).	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
