NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2006 by Department of Intellectual Property (DIP), Ministry of Commerce and Software Industry Promotion Agency (Public Organization) (SIPA), with Reserved Font Name “TH SarabunPSK”.	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	TH SarabunPSK	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Bold Italic	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	SuppakitChalermlarp.PSK.DesignLTD.: TH SarabunPSK: 2006	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	TH SarabunPSK Bold Italic	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 1.21;O365	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	THSarabunPSK-BoldItalic	(1, 0, 0, 6)
Trademark	Macintosh	Roman	English	PSK is a trademark of PSK. Design LTD. PSK. Design LTD. is a trademark of Putthaporn Thongsuk, Suppakij Chalermlarp, Kamonwan Chalermlarp, & Ruxsin Advertising LTD. (RSAD)	(1, 0, 0, 7)
Designer	Macintosh	Roman	English	Suppakit Chalermlarp	(1, 0, 0, 9)
License Text	Macintosh	Roman	English	Microsoft supplied font. You may use this font to create, display, and print content as permitted by the license terms or terms of use, of the Microsoft product, service, or content in which this font was included. You may only (i) embed this font in content as permitted by the embedding restrictions included in this font; and (ii) temporarily download this font to a printer or other output device to help print content. Any other use is prohibited.	(1, 0, 0, 13)
Typographic Family Name	Macintosh	Roman	English	TH SarabunPSK	(1, 0, 0, 16)
Typographic Subfamily Name	Macintosh	Roman	English	Bold Italic	(1, 0, 0, 17)
Compatible Full Name	Macintosh	Roman	English	TH SarabunPSK Bold Italic	(1, 0, 0, 18)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2006 by Department of Intellectual Property (DIP), Ministry of Commerce and Software Industry Promotion Agency (Public Organization) (SIPA), with Reserved Font Name “TH SarabunPSK”.	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	TH SarabunPSK	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Bold Italic	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	SuppakitChalermlarp.PSK.DesignLTD.: TH SarabunPSK: 2006	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	TH SarabunPSK Bold Italic	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 1.21;O365	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	THSarabunPSK-BoldItalic	(3, 1, 1033, 6)
Trademark	Windows	Unicode BMP	English (United States)	PSK is a trademark of PSK. Design LTD. PSK. Design LTD. is a trademark of Putthaporn Thongsuk, Suppakij Chalermlarp, Kamonwan Chalermlarp, & Ruxsin Advertising LTD. (RSAD)	(3, 1, 1033, 7)
Designer	Windows	Unicode BMP	English (United States)	Suppakit Chalermlarp	(3, 1, 1033, 9)
License Text	Windows	Unicode BMP	English (United States)	Microsoft supplied font. You may use this font to create, display, and print content as permitted by the license terms or terms of use, of the Microsoft product, service, or content in which this font was included. You may only (i) embed this font in content as permitted by the embedding restrictions included in this font; and (ii) temporarily download this font to a printer or other output device to help print content. Any other use is prohibited.	(3, 1, 1033, 13)
Typographic Family Name	Windows	Unicode BMP	English (United States)	TH SarabunPSK	(3, 1, 1033, 16)
Typographic Subfamily Name	Windows	Unicode BMP	English (United States)	Bold Italic	(3, 1, 1033, 17)
