Sitka-Subheading.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-1900000'.;
Sitka-Subheading-Semibold.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-2580000'.;
Sitka-Subheading-Bold.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-2bc0000'.;
Sitka-Subheading-Italic.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-1900000'.;
Sitka-Subheading-Semibold-Italic.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-2580000'.;
Sitka-Subheading-Bold-Italic.ttf;critical;name;NID 6 Macintosh;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-2bc0000'.;
Sitka-Subheading.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-1900000'.;
Sitka-Subheading-Semibold.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-2580000'.;
Sitka-Subheading-Bold.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-2bc0000'.;
Sitka-Subheading-Italic.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-1900000'.;
Sitka-Subheading-Semibold-Italic.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-2580000'.;
Sitka-Subheading-Bold-Italic.ttf;critical;name;NID 6 Windows;Name table entry should be different in font family;NID '6' is not unique within font family: 'Sitka-10bd36-2bc0000'.;
