EncodeSans-CondensedRegular.ttf;critical;name;NID 1 + 2 Macintosh;Name table 1 + 2 should be unique within font family.;NID 1 + 2 = 'NID1: 'Encode Sans Cnd' + NID2: 'None''.;
EncodeSans-CondensedBold.ttf;critical;name;NID 1 + 2 Macintosh;Name table 1 + 2 should be unique within font family.;NID 1 + 2 = 'NID1: 'Encode Sans Cnd' + NID2: 'None''.;
EncodeSans-SemiCondensedRegular.ttf;critical;name;NID 1 + 2 Macintosh;Name table 1 + 2 should be unique within font family.;NID 1 + 2 = 'NID1: 'Encode Sans SmCnd' + NID2: 'None''.;
EncodeSans-SemiCondensedBold.ttf;critical;name;NID 1 + 2 Macintosh;Name table 1 + 2 should be unique within font family.;NID 1 + 2 = 'NID1: 'Encode Sans SmCnd' + NID2: 'None''.;
EncodeSans-Regular.ttf;critical;name;NID 1 + 2 Macintosh;Name table 1 + 2 should be unique within font family.;NID 1 + 2 = 'NID1: 'Encode Sans' + NID2: 'None''.;
EncodeSans-Bold.ttf;critical;name;NID 1 + 2 Macintosh;Name table 1 + 2 should be unique within font family.;NID 1 + 2 = 'NID1: 'Encode Sans' + NID2: 'None''.;
EncodeSans-SemiExpandedRegular.ttf;critical;name;NID 1 + 2 Macintosh;Name table 1 + 2 should be unique within font family.;NID 1 + 2 = 'NID1: 'Encode Sans SmExp' + NID2: 'None''.;
EncodeSans-SemiExpandedBold.ttf;critical;name;NID 1 + 2 Macintosh;Name table 1 + 2 should be unique within font family.;NID 1 + 2 = 'NID1: 'Encode Sans SmExp' + NID2: 'None''.;
EncodeSans-ExpandedRegular.ttf;critical;name;NID 1 + 2 Macintosh;Name table 1 + 2 should be unique within font family.;NID 1 + 2 = 'NID1: 'Encode Sans Exp' + NID2: 'None''.;
EncodeSans-ExpandedBold.ttf;critical;name;NID 1 + 2 Macintosh;Name table 1 + 2 should be unique within font family.;NID 1 + 2 = 'NID1: 'Encode Sans Exp' + NID2: 'None''.;
EncodeSans-SemiCondensedExtraLight.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Encode Sans SemiCondensed ExtraLight'.;
EncodeSans-SemiCondensedExtraBold.ttf;critical;name;NID 16 + 17 Windows;First 31 character of NID 16 and 17 together should be unique within the family. Otherwise it cause issues in MS Word.;NID 16 + 17 = 'Encode Sans SemiCondensed ExtraBold'.;
