NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2003-2013, SIL International (http://scripts.sil.org/)	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Gentium Book Basic	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Bold	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	SILInternational: Gentium Book Basic Bold: 2013	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Gentium Book Basic Bold	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 1.102; 2013; Maintenance release	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	GentiumBookBasic-Bold	(1, 0, 0, 6)
Trademark	Macintosh	Roman	English	Gentium is a trademark of SIL International.	(1, 0, 0, 7)
Manufacturer	Macintosh	Roman	English	SIL International	(1, 0, 0, 8)
Designer	Macintosh	Roman	English	J. Victor Gaultney and Annie Olsen	(1, 0, 0, 9)
Vendor URL	Macintosh	Roman	English	http://scripts.sil.org/	(1, 0, 0, 11)
Designer URL	Macintosh	Roman	English	http://www.sil.org/~gaultney	(1, 0, 0, 12)
License Text	Macintosh	Roman	English	Copyright (c) 2003-2013, SIL International (http://www.sil.org/) with Reserved Font Names "Gentium" and "SIL".  This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is copied below, and is also available with a FAQ at: http://scripts.sil.org/OFL   ----------------------------------------------------------- SIL OPEN FONT LICENSE Version 1.1 - 26 February 2007 -----------------------------------------------------------  PREAMBLE The goals of the Open Font License (OFL) are to stimulate worldwide development of collaborative font projects, to support the font creation efforts of academic and linguistic communities, and to provide a free and open framework in which fonts may be shared and improved in partnership with others.  The OFL allows the licensed fonts to be used, studied, modified and redistributed freely as long as they are not sold by themselves. The fonts, including any derivative works, can be bundled, embedded, redistributed and/or sold with any software provided that any reserved names are not used by derivative works. The fonts and derivatives, however, cannot be released under any other type of license. The requirement for fonts to remain under this license does not apply to any document created using the fonts or their derivatives.  DEFINITIONS "Font Software" refers to the set of files released by the Copyright Holder(s) under this license and clearly marked as such. This may include source files, build scripts and documentation.  "Reserved Font Name" refers to any names specified as such after the copyright statement(s).  "Original Version" refers to the collection of Font Software components as distributed by the Copyright Holder(s).  "Modified Version" refers to any derivative made by adding to, deleting, or substituting -- in part or in whole -- any of the components of the Original Version, by changing formats or by porting the Font Software to a new environment.  "Author" refers to any designer, engineer, programmer, technical writer or other person who contributed to the Font Software.  PERMISSION & CONDITIONS Permission is hereby granted, free of charge, to any person obtaining a copy of the Font Software, to use, study, copy, merge, embed, modify, redistribute, and sell modified and unmodified copies of the Font Software, subject to the following conditions:  1) Neither the Font Software nor any of its individual components, in Original or Modified Versions, may be sold by itself.  2) Original or Modified Versions of the Font Software may be bundled, redistributed and/or sold with any software, provided that each copy contains the above copyright notice and this license. These can be included either as stand-alone text files, human-readable headers or in the appropriate machine-readable metadata fields within text or binary files as long as those fields can be easily viewed by the user.  3) No Modified Version of the Font Software may use the Reserved Font Name(s) unless explicit written permission is granted by the corresponding Copyright Holder. This restriction only applies to the primary font name as presented to the users.  4) The name(s) of the Copyright Holder(s) or the Author(s) of the Font Software shall not be used to promote, endorse or advertise any Modified Version, except to acknowledge the contribution(s) of the Copyright Holder(s) and the Author(s) or with their explicit written permission.  5) The Font Software, modified or unmodified, in part or in whole, must be distributed entirely under this license, and must not be distributed under any other license. The requirement for fonts to remain under this license does not apply to any document created using the Font Software.  TERMINATION This license becomes null and void if any of the above conditions are not met.  DISCLAIMER THE FONT SOFTWARE IS PROVIDED "AS IS", WITHOUT WARRANTY OF ANY KIND, EXPRESS OR IMPLIED, INCLUDING BUT NOT LIMITED TO ANY WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE AND NONINFRINGEMENT OF COPYRIGHT, PATENT, TRADEMARK, OR OTHER RIGHT. IN NO EVENT SHALL THE COPYRIGHT HOLDER BE LIABLE FOR ANY CLAIM, DAMAGES OR OTHER LIABILITY, INCLUDING ANY GENERAL, SPECIAL, INDIRECT, INCIDENTAL, OR CONSEQUENTIAL DAMAGES, WHETHER IN AN ACTION OF CONTRACT, TORT OR OTHERWISE, ARISING FROM, OUT OF THE USE OR INABILITY TO USE THE FONT SOFTWARE OR FROM OTHER DEALINGS IN THE FONT SOFTWARE. 	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Compatible Full Name	Macintosh	Roman	English	Gentium Book Basic Bold	(1, 0, 0, 18)
Name ID [2048]	Macintosh	Roman	Unknown Language ID: 1033	Vietnamese-style diacritics	(1, 0, 1033, 2048)
Name ID [2049]	Macintosh	Roman	Unknown Language ID: 1033	False	(1, 0, 1033, 2049)
Name ID [2050]	Macintosh	Roman	Unknown Language ID: 1033	True	(1, 0, 1033, 2050)
