NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright 2015 The Courier Prime Project Authors (https://github.com/quoteunquoteapps/CourierPrime).	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Courier Prime	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Bold Italic	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	3.018;QUQA;CourierPrime-BoldItalic	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Courier Prime Bold Italic	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 3.018	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	CourierPrime-BoldItalic	(1, 0, 0, 6)
Manufacturer	Macintosh	Roman	English	Quote-Unquote Apps	(1, 0, 0, 8)
Designer	Macintosh	Roman	English	Alan Dague-Greene	(1, 0, 0, 9)
Vendor URL	Macintosh	Roman	English	http://quoteunquoteapps.com	(1, 0, 0, 11)
Designer URL	Macintosh	Roman	English	http://basicrecipe.com	(1, 0, 0, 12)
License Text	Macintosh	Roman	English	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Copyright 2015 The Courier Prime Project Authors (https://github.com/quoteunquoteapps/CourierPrime).	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Courier Prime	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Bold Italic	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	3.018;QUQA;CourierPrime-BoldItalic	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Courier Prime Bold Italic	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 3.018	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	CourierPrime-BoldItalic	(3, 1, 1033, 6)
Manufacturer	Windows	Unicode BMP	English (United States)	Quote-Unquote Apps	(3, 1, 1033, 8)
Designer	Windows	Unicode BMP	English (United States)	Alan Dague-Greene	(3, 1, 1033, 9)
Vendor URL	Windows	Unicode BMP	English (United States)	http://quoteunquoteapps.com	(3, 1, 1033, 11)
Designer URL	Windows	Unicode BMP	English (United States)	http://basicrecipe.com	(3, 1, 1033, 12)
License Text	Windows	Unicode BMP	English (United States)	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
